campaign_id,keyword_text,impressions,clicks,order,sales,cpc_fee,costs,conversion,ctr,category_name,listing_id,price,star,review_num,quantity,rank_keyword_text,discount,fetch_time
619454,KBMD-40,109,1,3,31.99,0.62,0.62,0.6582585133592991,0.0091,router,13492944,31.99,2,21,94,32.0,0.6904923612991539,2022-06-28
161176,C0219A,2859,25,3,35.99,0.32,8.07,0.6814782716517522,0.0087,IPV42,999301570,35.99,1,21,14,36.0,0.6859472100537853,2022-06-28
562327,750,2308,33,19,61.91,0.86,28.31,0.5676313251035593,0.0142,WIFI contorl,34412012,61.91,2,21,15,62.0,0.560808233788605,2022-06-28
238448,750,990,5,3,5.99,0.5,2.52,0.017578634971195568,0.005,700m router,524686496,5.99,1,21,52,6.0,0.7698971118025995,2022-06-28
116653,ST4028,270,5,3,13.99,1.27,6.34,0.871658836144513,0.0185,WIFI contorl,403239702,13.99,1,21,33,14.0,0.8401321724043644,2022-06-28
272588,958,643,7,3,32.99,1.0,7.0,0.42632145143359307,0.0108,Adapter target test,914398438,32.99,1,21,99,33.0,0.7415942243489321,2022-06-28
614067,KBMD-40,2658,4,3,31.99,0.46,1.85,0.23565111150879653,0.0015,WIFI test,51034307,31.99,1,21,81,32.0,0.7074937149133069,2022-06-28
562312,VL-002,4263,107,23,152.88,0.52,55.27,0.09071178140664914,0.025,Adapter target,92049563,152.88,1,22,77,153.0,0.6631109643666118,2022-06-28
163666,6709-视频-广泛,2052,9,3,23.99,0.56,5.01,0.15843960231322374,0.0043,auto-dual adapter,980435558,23.99,3,22,9,24.0,0.7268997484564409,2022-06-28
208608,35839,46,2,3,29.99,0.7,1.4,0.7422313235534733,0.0434,Adapter target,811219567,29.99,2,21,49,30.0,0.8852893549962861,2022-06-28
143119,HL2021,1469,6,5,39.98,0.66,3.93,0.30150287368622297,0.004,IPV62,419721906,39.98,4,21,47,40.0,0.7347299869699345,2022-06-28
264794,C0219A,5265,13,3,35.99,0.62,8.09,0.7328651927704253,0.0024,dual router2,296167750,35.99,2,21,69,36.0,0.7842711107213657,2022-06-28
660541,633008,3859,26,7,59.97,0.58,15.1,0.37481642537534327,0.0067,logo Adapter,26244898,59.97,1,21,70,60.0,0.7092928679560653,2022-06-28
657347,ST4028精准强相关,1473,5,3,13.99,0.93,4.67,0.11898900632878817,0.0033,600m router,39206527,13.99,1,21,38,14.0,0.5728437986695054,2022-06-28
240841,C0219A,506,12,3,35.99,0.35,4.18,0.6872592950633106,0.0237,auto-dual 300m adapter,586242417,35.99,4,21,47,36.0,0.8220607856870992,2022-06-28
117886,S20-G新-核心词-BROAD-0527,6231,9,5,239.98,2.24,20.2,0.8757488017278523,0.0014,IPV6,218976532,239.98,3,18,91,240.0,0.8430411892812861,2022-06-28
259253,799-9D,1578,4,3,39.99,2.65,10.59,0.09812930327354587,0.0025,wifi Adapter,498777178,39.99,3,21,92,40.0,0.6238791484037188,2022-06-28
337736,EI028,4112,40,3,17.99,0.5,20.19,0.30703737793495184,0.0097,Gigabit router Adapter,22507529,17.99,2,22,46,18.0,0.8668711901964118,2022-06-28
894214,35839,4383,21,3,29.99,0.93,19.47,0.05235441488877042,0.0047,WIFI test,19212553,29.99,3,21,73,30.0,0.8389489890247714,2022-06-28
220388,EI028,1657,13,3,17.99,0.37,4.82,0.8634715787947167,0.0078,wifi Adapter,281569675,17.99,3,22,44,18.0,0.7487428692641279,2022-06-28
576429,500C-出单词-B-0426,1398,8,3,79.99,1.7,13.61,0.3200519776476473,0.0057,slow router,91611877,79.99,3,18,72,80.0,0.7054289481566027,2022-06-28
168091,ST4028,4114,9,5,27.98,0.38,3.44,0.7544379436085261,0.0021,Adapter,337631378,27.98,3,21,43,28.0,0.6302262893069328,2022-06-28
539864,550-出单词-B-0602,1147,5,3,219.99,1.38,6.89,0.3811017667788264,0.0043,wifi Adapter,55022510,219.99,4,18,60,220.0,0.7635081511781068,2022-06-28
176300,633047-exact-lego,850,25,7,59.97,0.56,13.89,0.700065191922031,0.0294,WIFI2,8800028,59.97,1,21,80,60.0,0.5768036401571354,2022-06-28
276157,S20-G-B-Solar,8600,11,5,379.98,1.91,21.04,0.5089368809471482,0.0012,auto-dual adapter,25155850,379.98,4,18,28,380.0,0.6741438306221175,2022-06-28
176938,380,5655,22,5,99.98,0.66,14.62,0.8818773247185175,0.0038,Adapter target,649855669,99.98,2,18,20,100.0,0.5070837009889841,2022-06-28
157445,5071-词组1,1765,13,5,49.98,0.29,3.82,0.2248582066722363,0.0073,网卡,429526099,49.98,1,21,51,50.0,0.8095685714110503,2022-06-28
181572,T881-广泛-6.1,85,1,3,21.99,0.52,0.52,0.12660287839779744,0.0117,900m router,612344257,21.99,4,21,40,22.0,0.8788569442735181,2022-06-28
314240,CS0966,23249,71,3,79.99,0.4,28.69,0.147470792574986,0.003,IPV62,70713443,79.99,3,17,65,80.0,0.6755497954062354,2022-06-28
178145,6112,798,7,3,19.99,0.67,4.66,0.5306111333621794,0.0087,百兆网卡,214554035,19.99,3,21,79,20.0,0.7483154942386359,2022-06-28
735054,CS0966,15839,69,3,79.99,0.37,25.3,0.22770771263979753,0.0043,dual router 3,16346266,79.99,4,17,92,80.0,0.5160937082246095,2022-06-28
175362,315-自动-只降低,10873,56,11,139.95,0.36,20.38,0.7033510919661594,0.0051,auto router,583742435,139.95,1,17,22,140.0,0.7601802272929957,2022-06-28
210620,6112,6095,24,5,39.98,0.41,9.87,0.8183951866691257,0.0039,auto router,174482726,39.98,3,21,53,40.0,0.755371547961758,2022-06-28
102551,205-词组只降低-6.5,6542,23,5,53.98,0.45,10.39,0.38671599677770785,0.0035,IPV6 ipv4,571596510,53.98,4,17,57,54.0,0.7483901154994657,2022-06-28
225357,RS99-14,823,12,3,21.99,0.88,10.5,0.2840653351350361,0.0145,wifi Adapter,472700440,21.99,2,17,22,22.0,0.7983368117882578,2022-06-28
280320,205-广泛只降低-6.10,6353,22,3,27.99,0.42,9.33,0.10604556128300566,0.0034,IPV4,12187216,27.99,1,17,34,28.0,0.6306063797312065,2022-06-28
207333,HX618-Auto紧密,1368,23,3,14.99,0.34,7.81,0.4570410422054764,0.0168,Gigabit网卡,386529074,14.99,3,17,21,15.0,0.8709206807133654,2022-06-28
111816,315-词组固定-6.5,11884,62,11,139.95,0.5,31.07,0.8226960370429027,0.0052,wifi Adapter,676089590,139.95,3,17,13,140.0,0.5603701073518554,2022-06-28
211695,205-ASIN投放-6.5,4520,30,5,53.98,0.33,9.77,0.7429169132123987,0.0066,WIFI2,300757059,53.98,4,17,78,54.0,0.6365117786156742,2022-06-28
866678,315-SP类目投放-6.8,1974,11,3,27.99,0.24,2.68,0.021366857120852848,0.0055,dual router2,6010168,27.99,4,17,67,28.0,0.7326406115472295,2022-06-28
296510,RS99-14,862,17,9,87.96,0.9,15.36,0.648551621872327,0.0197,IPV4,1347286,87.96,3,17,41,88.0,0.6460046722491838,2022-06-28
108751,paper,3177,17,9,35.96,1.14,19.44,0.36993323692700053,0.0053,dual router,333897037,35.96,2,13,102,36.0,0.5339378846476136,2022-06-28
272619,paper,1567,7,5,17.98,1.29,9.01,0.12382608580728884,0.0044,Adapter2,508690936,17.98,3,13,54,18.0,0.5600062646677918,2022-06-28
132483,Apollo-TSS-LT-KEYWORD,1818,6,3,28.99,1.62,9.72,0.3656887542439404,0.0033,IPV42,639877758,28.99,4,8,19,29.0,0.678841015747935,2022-06-28
173984,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220612-d28814e1-0,4520,7,3,28.99,1.26,8.83,0.45246500811570106,0.0015,WIFI test,686827878,28.99,3,8,88,29.0,0.7759161790609983,2022-06-28
142251,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220626-492897f3-0,2853,18,5,45.98,1.16,20.95,0.08203469650688673,0.0063,Adapter,615892487,45.98,4,8,99,46.0,0.5718163304616275,2022-06-28
834967,CR160ASIN定位,8292,30,5,57.98,1.11,33.39,0.5432283978761112,0.0036,模拟路由器,26687564,57.98,4,8,78,58.0,0.8102601575129782,2022-06-28
217420,Brand-Video-S20-B,801,26,5,279.98,1.32,34.22,0.42037005337959754,0.0324,auto-dual 300m adapter,620978830,279.98,3,18,69,280.0,0.560845577650577,2022-06-28
276016,Adtron-WiFi,4977,14,5,33.98,1.38,19.29,0.7896335242541404,0.0028,Gigabit网卡,968054984,33.98,4,6,101,34.0,0.8559771141112058,2022-06-28
211311,Apollo-RES-keyword,5694,10,3,18.99,1.1,10.96,0.6890236004176546,0.0017,router,755081416,18.99,1,8,14,19.0,0.5402295642355796,2022-06-28
137797,600M网卡手动1组,2184,15,5,29.98,0.91,13.68,0.27185855916068574,0.0068,router2,19755052,29.98,1,6,69,30.0,0.6992537412786831,2022-06-28
189311,600M网卡精准3组,5045,8,3,14.99,1.38,11.05,0.4402508079823894,0.0015,Adapter2,21503169,14.99,3,6,51,15.0,0.8480055627540355,2022-06-28
250619,600M网卡精准-无曝光关键词测试2,5425,13,5,29.98,1.63,21.16,0.6493426249452801,0.0023,模拟路由器,804411342,29.98,1,6,68,30.0,0.8847450383284976,2022-06-28
541223,Apollo-Converting,4870,67,5,33.98,0.5,33.19,0.531697732202002,0.0137,IPV42,29985945,33.98,1,8,44,34.0,0.6818462579795983,2022-06-28
826276,600M网卡手动2组,2811,6,3,14.99,1.64,9.82,0.37121067411414815,0.0021,dual router 2 ,44780476,14.99,1,6,28,15.0,0.8353999492553702,2022-06-28
820992,600M网卡ASIN&类目投放,6251,20,7,44.97,1.33,26.57,0.8390211741827236,0.0031,slow router,6456262,44.97,3,6,96,45.0,0.5359240055287864,2022-06-28
180615,1200兆单双根天线-manual,1806,6,5,34.98,1.09,6.56,0.7538881511447686,0.0033,auto Adapter target,198548908,34.98,4,6,39,35.0,0.812175923865341,2022-06-28
270769,Apollo-KW-KEYWORD,5497,12,5,35.98,1.3,15.55,0.6956314944054467,0.0021,路由器,330518894,35.98,3,8,54,36.0,0.6804745547502716,2022-06-28
209462,Apollo-KW-KEYWORD,11674,12,3,18.99,1.24,14.86,0.16875728192488718,0.001,网卡,3405498,18.99,1,8,93,19.0,0.6908675436979784,2022-06-28
236811,Apollo-SKAG-welcome,13245,13,5,35.98,1.58,20.59,0.5471787253074993,0.0009,IPV6 网络,654405390,35.98,1,8,2,36.0,0.5004692990898841,2022-06-28
233540,Apollo-SKAG-door,3621,6,3,28.99,1.62,9.72,0.10105667848535256,0.0016,网卡,370040427,28.99,1,8,73,29.0,0.87391151323992,2022-06-28
145305,Apollo-PAT-CS164-20220426,362,11,3,19.99,1.5,16.53,0.012805160614143279,0.0303,Gigabit router Adapter,314808519,19.99,1,8,92,20.0,0.7270553375905922,2022-06-28
722517,Apollo-DATADRIVEN-Exact-M-PC00101-GR-S-20220605-3b2a8457-1,2567,4,5,57.98,1.54,6.15,0.6914789998014679,0.0015,测试路由器,81262615,57.98,4,8,42,58.0,0.5654174393955399,2022-06-28
280675,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220609-38b2cdb8-0,9769,24,5,47.98,1.15,27.71,0.41486274004708856,0.0024,auto-dual wifi,628268868,47.98,2,8,49,48.0,0.8683670562946983,2022-06-28
129669,Apollo-KW-KEYWORD,5522,20,7,62.97,1.28,25.6,0.47484558065357263,0.0036,dual router,589743981,62.97,1,8,57,63.0,0.5911855408220476,2022-06-28
167940,Apollo-DATADRIVEN-Exact-M-CS164-BL-S-20220613-ea96bd95-1,1820,11,9,79.96,1.34,14.75,0.6413717505539425,0.006,IPV62,946793867,79.96,3,8,99,80.0,0.7081730354660899,2022-06-28
168260,Apollo-ASIN-ASIN,973,17,5,35.98,1.18,19.98,0.19482817616484924,0.0174,auto wifi Adapter,45973517,35.98,3,8,61,36.0,0.7091770672301602,2022-06-28
517413,Apollo-RES-TP-PC001-20220425,1345,4,3,18.99,0.67,2.66,0.23498079475680098,0.0029,Gigabit WIFI,75405307,18.99,4,8,3,19.0,0.7856379910446377,2022-06-28
455388,Apollo-keyword,4350,19,7,56.97,1.15,21.81,0.7267575478676196,0.0043,千兆路由器,47836569,56.97,3,8,90,57.0,0.8307543719673383,2022-06-28
210336,Apollo-Category-PC001-20220511,4082,23,5,37.98,0.91,20.89,0.04805983998455487,0.0056,Gigabit WIFI,763705706,37.98,4,8,19,38.0,0.8405372563049363,2022-06-28
153603,RES-AUTO-LOW-CLOSE/SUB-PC001-20220427,18840,69,11,124.95,0.83,57.23,0.5249233842522508,0.0036,WIFI,517212578,124.95,3,8,50,125.0,0.7962818472784907,2022-06-28
251003,Apollo-RES-HT-CS164-20220504,3098,16,9,154.96,1.9,30.33,0.310011316472559,0.0051,IPV6 ipv4,60502799,154.96,1,8,55,155.0,0.782045474145989,2022-06-28
147300,AUTO-MID-CLOSE/SUB-PC001-20220511,4801,22,7,86.97,1.05,22.99,0.040772930575201205,0.0045,Gigabit WIFI,327353519,86.97,1,8,29,87.0,0.7324925124499634,2022-06-28
245873,Apollo-TSS-HT-KEYWORD,1048,3,3,24.99,1.16,3.48,0.8949276956565736,0.0028,IPV62,233095644,24.99,1,8,54,25.0,0.6123784612812091,2022-06-28
103745,Apollo-KW-KEYWORD,3053,4,5,59.98,1.91,7.63,0.44687877911314194,0.0013,auto wifi Adapter,288406110,59.98,3,8,81,60.0,0.6310247382142633,2022-06-28
189411,Apollo-DATADRIVEN-Broad-M-CS164-BL-S-20220627-030a1a25-0,992,5,3,24.99,1.37,6.84,0.26416847452439446,0.005,auto wifi Adapter,782024982,24.99,4,8,68,25.0,0.583787357201662,2022-06-28
205753,Apollo-KW-KEYWORD,6842,4,3,18.99,1.37,5.49,0.07529550348828198,0.0005,logo Adapter,504780562,18.99,1,8,38,19.0,0.8956349812602431,2022-06-28
158570,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220623-87b7c072-0,4885,16,3,28.99,1.42,22.76,0.5471890795130735,0.0032,WIFI contorl,63923525,28.99,4,8,29,29.0,0.5154663383597972,2022-06-28
114075,Apollo-DATADRIVEN-Exact-M-CS164-BL-S-20220627-030a1a25-1,4189,10,3,19.99,1.71,17.11,0.5374243105386273,0.0023,IPV4,266642704,19.99,1,8,68,20.0,0.8984670426926233,2022-06-28
780874,Apollo-DATADRIVEN-Broad-M-PC00101-GR-S-20220526-734d0b1b-0,6617,10,7,86.97,1.35,13.45,0.5523988219538085,0.0015,Adapter,59318690,86.97,3,8,58,87.0,0.810047777138035,2022-06-28
941002,Apollo-KW-KEYWORD,5033,5,3,29.99,1.14,5.71,0.15669842810639795,0.0009,网卡,2762022,29.99,4,8,8,30.0,0.8389350309695462,2022-06-28
144221,WiFi,4618,37,3,16.99,0.94,34.9,0.637624565292442,0.008,800m router,487008223450,16.99,2,12,93,17.0,0.6879281779044126,2022-06-28
225276,205-SBV-词组,1837,42,5,53.98,0.36,15.16,0.8435835769012665,0.0228,Gigabit WIFI,239104449,53.98,3,17,19,54.0,0.5178640232614646,2022-06-28
144331,WiFi,3815,38,13,90.94,1.15,43.82,0.7684666369942047,0.0099,auto wifi Adapter,407004836290,90.94,3,12,44,91.0,0.5820338231953636,2022-06-28
217178,205-SBV-精准,578,19,13,161.94,0.5,9.42,0.026947359315353678,0.0328,上网卡,944136383,161.94,2,17,17,162.0,0.796910032035848,2022-06-28
206181,205-SBV-ASIN,1518,51,5,53.98,0.38,19.53,0.0706843722433614,0.0335,网卡,855580026,53.98,4,17,88,54.0,0.8023066757714872,2022-06-28
144178,Bluetooth,1739,10,3,14.99,1.18,11.81,0.14970651932181642,0.0057,IPV6 网络,980721559561,14.99,3,12,66,15.0,0.6516585616085554,2022-06-28
144130,Network,1758,11,3,14.99,1.05,11.58,0.6341756289754035,0.0062,auto-dual adapter,142160945767,14.99,3,12,97,15.0,0.6881663303469198,2022-06-28
144184,Brand,5162,7,3,16.99,0.72,5.06,0.019124231744744237,0.0013,dual router 2 ,754636343995,16.99,3,8,45,17.0,0.8013223785053639,2022-06-28
184683,600兆mini,603,7,5,30.98,1.19,8.32,0.2698658008277587,0.0116,router,73573020,30.98,1,6,73,31.0,0.7853417234614153,2022-06-28
280987,PC001超纤维视频广告,1150,14,7,54.97,1.21,16.96,0.07825835451451131,0.0121,IPV6 网络,854506003,54.97,1,8,37,55.0,0.809526667769282,2022-06-28
224363,VL-002,3335,50,3,12.74,0.4,20.02,0.7262616871576397,0.0149,wifi Adapter,492135621,12.74,1,22,16,13.0,0.6330796222178057,2022-06-28
104841,750,1333,7,3,9.99,0.76,5.31,0.6430919877698716,0.0052,auto-dual 500m adapter,565116095,9.99,4,21,40,10.0,0.7897498029528376,2022-06-28
229095,Apollo-Category-PC001-20220511,1800,15,3,28.99,0.83,12.46,0.4427076510478598,0.0083,dual router,768346812,28.99,4,8,87,29.0,0.820194260521774,2022-06-28
251457,Adtron-B09SL1V82N-SP-auto,1796,6,3,117.64,0.8,4.82,0.06197283636150365,0.0033,百兆网卡,226941001,117.64,1,20,32,118.0,0.6073819990760083,2022-06-29
527926,Adtron-B09SL1V82N-SP-KW-M-broad-1,2141,12,3,117.64,0.97,11.64,0.2949911404497467,0.0056,fast router2,49201156,117.64,3,20,20,118.0,0.6047265582566149,2022-06-29
236264,5S-自动固定低价,3387,8,3,95.03,0.58,4.6,0.7950589218699922,0.0023,路由器,662944290,95.03,2,20,81,95.0,0.757502203599006,2022-06-29
160199,C0213,2347,41,3,31.99,0.19,7.75,0.5608398775844392,0.0174,Adapter,79741525,31.99,1,22,21,32.0,0.6357750346304127,2022-06-29
294340,VL-002自动6.2,53304,312,43,267.54,0.24,74.49,0.5239963780822627,0.0058,600m router,32299867,267.54,1,22,18,268.0,0.8119602928192333,2022-06-29
472312,C0213广泛强相关lego,534,16,3,31.99,0.75,11.96,0.0555696404773728,0.0299,Gigabit网卡,24253268,31.99,1,22,93,32.0,0.7678147540252129,2022-06-29
139456,8933精准长尾1-5.31,3526,7,3,129.99,1.04,7.29,0.30258282047453183,0.0019,Adapter target fast,113767618,129.99,4,22,84,130.0,0.6318147172445536,2022-06-29
105765,218,5035,5,3,37.99,0.73,3.64,0.781275821730096,0.0009,wifi Adapter,922057713,37.99,1,22,12,38.0,0.5103804397811869,2022-06-29
273823,73301,3355,9,3,29.99,0.36,3.28,0.11622992226337966,0.0026,模拟路由器,892380840,29.99,4,22,21,30.0,0.7844527304167965,2022-06-29
127137,T701E,2579,18,5,51.98,0.28,5.0,0.5045270597148167,0.0069,Adapter target,979637630,51.98,4,22,94,52.0,0.5374271217140475,2022-06-29
485412,EI028,457,5,3,17.99,0.1,0.5,0.5358138336768818,0.0109,dual router,98436154,17.99,1,22,34,18.0,0.6900815703080938,2022-06-29
170422,5180-广泛-只降低-6/14,606,5,3,19.99,0.39,1.95,0.7248667971183111,0.0082,路由器,759163102,19.99,1,22,97,20.0,0.5281197879529496,2022-06-29
136594,EI028,54405,285,73,631.89,0.5,141.6,0.07207015670102686,0.0052,Adapter target fast,13099105,631.89,2,22,60,632.0,0.7061681993524023,2022-06-29
266494,VL-002精准大词,12090,215,55,343.98,0.37,80.41,0.38509129109889045,0.0177,wifi Adapter,220629238,343.98,1,22,89,344.0,0.6520030707947819,2022-06-29
897662,5180-自动-只降低-6/14,828,4,3,19.99,1.07,4.29,0.1533806555243709,0.0048,auto-dual adapter,42641796,19.99,2,22,77,20.0,0.6413598400521703,2022-06-29
201262,VL-002,2922,86,19,114.66,0.3,26.03,0.3265124640178843,0.0294,路由器,37716003,114.66,4,22,78,115.0,0.6890696006953285,2022-06-29
595727,BB8933F-Broad,920,7,3,129.99,1.38,9.64,0.7004963045860217,0.0076,网卡,6637202,129.99,3,22,101,130.0,0.5326401804289684,2022-06-29
526381,EI028,1012,11,5,35.98,0.53,5.78,0.5652868443617707,0.0108,多网卡,13674948,35.98,2,22,81,36.0,0.7497204181105418,2022-06-29
735593,EI028,1856,33,9,71.96,0.25,8.19,0.6871996595742276,0.0177,Gigabit router Adapter,98451142,71.96,1,22,68,72.0,0.8344785061725635,2022-06-29
746026,701,1776,15,9,103.96,0.56,8.33,0.8007446137318571,0.0084,Adapter2,7018739,103.96,1,22,84,104.0,0.590805706910255,2022-06-29
336888,T205BE-广泛-只降低5.31,152,1,3,26.99,0.73,0.73,0.6986560137301581,0.0065,Gigabit router Adapter,47046666,26.99,1,22,87,27.0,0.6470318843795604,2022-06-29
255348,C0213仅降低+强相关长尾词+年龄,1204,24,5,63.98,0.72,17.36,0.18539264238752792,0.0199,700m router,780103825,63.98,1,22,73,64.0,0.8475721293632483,2022-06-29
253155,VL-002精准长尾强相关3,209,4,3,12.74,0.59,2.36,0.712696222816124,0.0191,router2,900514515,12.74,2,22,88,13.0,0.5428408761706922,2022-06-29
947672,612001-精准-固定-dinosaur,1766,7,5,59.98,0.74,5.21,0.6599129705045494,0.0039,上网卡,87894305,59.98,4,22,46,60.0,0.654904137309793,2022-06-29
151422,VL-002精准长尾强相关2,3039,21,3,12.74,0.57,12.03,0.3208062861517808,0.0069,Adapter target,777906088,12.74,3,22,3,13.0,0.8569917413340323,2022-06-29
963548,VL-002词组,8217,92,11,63.7,0.39,36.14,0.5810971715102878,0.0111,dual router2,16977793,63.7,3,22,90,64.0,0.7642480960204483,2022-06-29
121797,EI028,4672,24,3,17.99,0.15,3.57,0.3811367802158205,0.0051,600m router,700613618,17.99,1,22,60,18.0,0.6117277936912335,2022-06-29
168669,633043,3043,12,5,35.98,0.32,3.78,0.17459697427929388,0.0039,auto-dual adapter,433517838,35.98,1,22,18,36.0,0.7638629858127981,2022-06-29
978922,C0219A,1216,7,3,35.99,0.48,3.33,0.06481383525376506,0.0057,dual router2,98146507,35.99,2,21,26,36.0,0.6962496087813316,2022-06-29
198163,750,624,5,3,9.99,0.76,3.8,0.549973036027325,0.008,wifi Adapter,391087201,9.99,4,21,93,10.0,0.6301621424400674,2022-06-29
164902,958,14250,28,3,32.99,0.4,11.33,0.42509850573688657,0.0019,Adapter target contorl,887648824,32.99,3,21,53,33.0,0.7053452812693839,2022-06-29
859516,AUTO,1451,3,3,25.99,0.08,0.24,0.7918003426089302,0.002,路由器,46126420,25.99,3,21,62,26.0,0.7873134725862194,2022-06-29
180126,640003A,1061,13,7,65.97,0.39,5.11,0.15016176140650572,0.0122,logo Adapter,498999699,65.97,3,21,24,66.0,0.5233135906381631,2022-06-29
659530,633047-Board-0527,3413,44,9,79.96,0.45,19.86,0.09523085611762654,0.0128,dual router,7383492,79.96,4,21,90,80.0,0.8755208300694125,2022-06-29
158951,315-SD类目投放-6.23,1808,12,3,27.99,0.38,4.61,0.28784378933619637,0.0066,600m router,904633805,27.99,3,17,53,28.0,0.6412591902739201,2022-06-29
234464,35839,7051,35,7,91.97,0.24,8.54,0.6801226070601251,0.0049,fast router2,21003391,91.97,1,21,102,92.0,0.7484662152243444,2022-06-29
247625,HL2021,2397,8,3,19.99,1.08,8.6,0.17973492732123583,0.0033,auto-dual adapter,591036066,19.99,3,21,101,20.0,0.7020744012359685,2022-06-29
161176,C0219A,2766,22,3,35.99,0.36,7.84,0.4606389233775902,0.0079,IPV6 网络,999301570,35.99,4,21,25,36.0,0.7659056193224539,2022-06-29
108454,99073,196,3,3,11.99,1.1,3.3,0.5632733927650331,0.0153,wifi Adapter,115676367,11.99,1,22,51,12.0,0.5613754231293837,2022-06-29
272588,958,612,7,3,32.99,0.87,6.07,0.21401179796016562,0.0114,Gigabit wifi Adapter,914398438,32.99,3,21,28,33.0,0.8122625850692662,2022-06-29
562327,750,2447,25,7,21.97,0.82,20.59,0.7583913429137149,0.0102,WIFI2,34412012,21.97,1,21,29,22.0,0.7830108074798452,2022-06-29
238448,750,499,9,3,9.99,0.71,6.37,0.26196347491158434,0.018,router2,524686496,9.99,3,21,46,10.0,0.8466458740651318,2022-06-29
562312,VL-002,3406,83,15,89.18,0.49,40.71,0.47125613840164515,0.0243,auto Adapter target,92049563,89.18,2,22,25,89.0,0.6138561253700717,2022-06-29
242981,6102,1105,8,5,59.98,0.62,4.99,0.15711603875757987,0.0072,模拟路由器,621448297,59.98,3,21,88,60.0,0.5223142116185151,2022-06-29
163666,6709-视频-广泛,2322,20,3,23.99,0.51,10.28,0.6719501051899152,0.0086,千兆路由器,980435558,23.99,3,22,57,24.0,0.8962024892705239,2022-06-29
121044,958,3066,7,3,32.99,0.58,4.06,0.6374945261776175,0.0022,dual router,49347190,32.99,3,21,10,33.0,0.6003117247386287,2022-06-29
540300,VL-002,1329,25,5,25.48,0.28,7.0,0.1693572643895341,0.0188,Gigabit WIFI,31978663,25.48,3,22,38,25.0,0.8570183656385512,2022-06-29
102673,SB524,4715,20,3,44.99,0.36,7.12,0.09091125362151212,0.0042,auto wifi Adapter,514165120,44.99,1,21,26,45.0,0.7010587097049058,2022-06-29
660541,633008,3522,22,5,39.98,0.55,12.07,0.3738404459560254,0.0062,wifi Adapter,26244898,39.98,1,21,26,40.0,0.8556411711437042,2022-06-29
657347,ST4028精准强相关,1297,10,5,27.98,0.91,9.06,0.3608959787285438,0.0077,测试路由器,39206527,27.98,2,21,86,28.0,0.7430688347577785,2022-06-29
337736,EI028,6640,66,17,143.92,0.47,31.28,0.8366670642845483,0.0099,dual router,22507529,143.92,1,22,98,144.0,0.6796705670284358,2022-06-29
220388,EI028,1724,16,3,17.99,0.36,5.69,0.5158101560587279,0.0092,dual router2,281569675,17.99,3,22,58,18.0,0.5127609646145269,2022-06-29
160591,8823,45,2,3,99.99,2.02,4.03,0.746938008124298,0.0444,Gigabit网卡,708990639,99.99,4,21,83,100.0,0.6884243264151718,2022-06-29
816165,750,539,7,3,9.99,0.51,3.57,0.7696134094473398,0.0129,网卡,7256599,9.99,4,21,74,10.0,0.7759641880927124,2022-06-29
894214,35839,4594,23,3,29.99,0.88,20.13,0.523030963029442,0.005,Adapter2,19212553,29.99,3,21,9,30.0,0.8442895998646682,2022-06-29
104841,750,1951,7,11,45.95,0.68,4.78,0.060925561210763785,0.0035,router2,565116095,45.95,2,21,27,46.0,0.7255110201332572,2022-06-29
168091,ST4028,4286,10,3,13.99,0.52,5.16,0.7628609280423044,0.0023,WIFI test,337631378,13.99,1,21,85,14.0,0.5543364598247345,2022-06-29
642396,380-流量词-B-0406,1662,11,3,49.99,1.35,14.8,0.37249873260270494,0.0066,wifi Adapter,2650540,49.99,4,18,60,50.0,0.6423864580603453,2022-06-29
141275,SB524,4755,23,3,44.99,0.33,7.52,0.300009621772,0.0048,百兆网卡,139737767,44.99,4,21,71,45.0,0.8790025786923295,2022-06-29
236913,8024词组,5109,5,3,32.99,0.65,3.24,0.5948074271246474,0.0009,600m router,515890904,32.99,2,21,92,33.0,0.7474553523539236,2022-06-29
176300,633047-exact-lego,1220,19,3,19.99,0.52,9.87,0.06739724777882568,0.0155,auto-dual adapter,8800028,19.99,2,21,22,20.0,0.6370635967158919,2022-06-29
262975,5071-精准长尾2-年龄词,1668,7,5,49.98,1.0,6.97,0.233799989027045,0.0041,wifi Adapter,390620477,49.98,4,21,97,50.0,0.526285924923988,2022-06-29
176332,1501,507,11,3,25.99,0.26,2.89,0.7861304658043848,0.0216,网卡,881695745,25.99,2,21,49,26.0,0.762838695053365,2022-06-29
209318,640003A词组4.7,312,1,3,21.99,0.56,0.56,0.6924282906172049,0.0032,Gigabit wifi Adapter,72162758,21.99,1,21,76,22.0,0.7673383787333744,2022-06-29
193715,B-285-Z4-品牌词-6/28,800,8,7,239.97,0.97,7.72,0.5130493553638734,0.01,wifi Adapter,835211275,239.97,4,18,14,240.0,0.6008260571687462,2022-06-29
332044,750,403,9,3,9.99,0.63,5.63,0.8367479452661437,0.0223,auto-dual adapter,96441290,9.99,4,21,3,10.0,0.6952769637736274,2022-06-29
